trial_no,frame,x,y,mouse_state
0,1262,233.18551818852822,509.81110961814545,1
0,1263,228.45919384983227,509.56535343873014,1
0,1264,223.7477548672374,509.2749840712521,1
0,1265,213.44657442193957,508.4836586400808,1
0,1266,206.94567798562434,507.8750764330547,1
0,1267,202.2311962725339,506.9210839718002,1
0,1268,188.94885202856554,503.42817998132034,1
0,1269,182.20138427334837,501.04924958128174,1
0,1270,173.51673581694774,497.761291683404,1
0,1271,166.96088383732766,495.64783392719255,1
0,1272,161.33069176278195,493.61996359866777,1
0,1273,148.0847435344583,487.92313891108194,1
0,1274,143.23147140605573,485.32759596947665,1
0,1275,137.34972466922142,481.91012430456425,1
0,1276,126.4946873094379,475.0163376223455,1
0,1277,120.70317408595733,471.33156800017946,1
0,1278,114.7265260874028,466.95566034904687,1
0,1279,102.42343303129567,456.6093905726574,1
0,1280,96.09607982626903,450.58187878864754,1
0,1281,91.56894451087325,445.579334593107,1
0,1282,79.46660794241686,433.5033557275364,1
0,1283,74.12556097459174,427.1759425931701,1
0,1284,68.44566098064247,421.2033037832336,1
0,1285,58.494063784921735,408.75089650822827,1
0,1286,54.68031031433525,403.8289508373886,1
0,1287,51.55907626840465,399.1086466216233,1
0,1288,44.63703378671663,388.4671124208283,1
0,1289,41.46365990674883,382.77147367066,1
0,1290,38.58655732831755,377.8685217058057,1
0,1291,33.36787095409444,367.316064475153,1
0,1292,29.537159729843417,359.4700907647421,1
0,1293,27.679401534985736,355.5243634342021,1
0,1294,23.03343490527609,344.70275069482625,1
0,1295,21.15637434359284,339.80311956475464,1
0,1296,19.9983468164706,335.9675023537447,1
0,1297,19.025088151182054,333.04122649110457,1
0,1298,17.13769750195587,327.1712166559944,1
0,1299,16.086607367966828,323.2927808604952,1
